price,area,area_unit,city,location,property_type,bedrooms,bathrooms,built_in_year,parking_space,servant_quarters,store_rooms,kitchens,drawing_rooms,url,area_marla,property_age,total_rooms,luxury_score,bedroom_bathroom_ratio,location_avg_price
57500000,10.0,Marla,Lahore,DHA Defence,House,5.0,7.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_park_view_4_beds_10_marla_good_location_house_for_sale_in_ex_park_view_dha_phase_8_lahore-54147354-485-1.html,10.0,6.0,14.0,0.0,1.3999972000056,81496093.75
45000000,10.0,Marla,Lahore,DHA Defence,House,4.0,5.0,2020.0,5.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_full_basement_5_beds_10_marla_double_story_house_for_sale_in_ex_air_avenue_dha_phase_8_lahore-53199630-407-1.html,10.0,6.0,9.0,6.0,1.2499968750078125,81496093.75
45000000,10.0,Marla,Lahore,DHA Defence,House,5.0,6.0,2020.0,0.0,1.0,0.0,2.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_8_with_solar_installed_4_beds_double_story_10_marla_house_for_sale_in_eden_city_dha_phase_8_lahore-51307477-1451-1.html,10.0,6.0,13.0,1.0,1.1999976000048,81496093.75
54000000,11.0,Marla,Lahore,DHA Defence,House,4.0,5.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_with_basement_5_beds_brand_new_11_marla_house_for_sale_in_ex_air_avenue_dha_phase_8_lahore-53174335-407-1.html,11.0,6.0,9.0,2.0,1.2499968750078125,81496093.75
58000000,10.0,Marla,Lahore,DHA Defence,House,7.0,6.0,2020.0,2.0,1.0,1.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_l_10_marla_house_for_sale_in_dha_phase_5_l_block_near_to_park_prime_location-54241911-1608-1.html,10.0,6.0,14.0,3.0,0.8571416326548106,81496093.75
25000000,5.0,Marla,Lahore,DHA Defence,House,4.0,5.0,2020.0,1.0,1.0,1.0,2.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_house_available_for_sale_in_dha_9_town_lahore-54191970-1452-1.html,5.0,6.0,12.0,2.0,1.2499968750078125,81496093.75
41000000,10.0,Marla,Lahore,Bahria Town,House,3.0,4.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_house_for_sale_in_bahria_town_lahore-54089804-1784-1.html,10.0,6.0,7.0,3.0,1.3333288889037036,31127272.727272727
20500000,5.0,Marla,Lahore,Bahria Town,House,5.0,6.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_brand_new_beautiful_5_marla_house_for_sale_in_sector_e-54222239-1802-1.html,5.0,6.0,11.0,2.0,1.1999976000048,31127272.727272727
21000000,5.0,Marla,Lahore,Park View City,House,3.0,4.0,2020.0,1.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_most_beautiful_house_for_sale_in_tulip_overseas_block_with_super_prime_location-53962740-1466-1.html,5.0,6.0,7.0,1.0,1.3333288889037036,21882758.620689657
26500000,5.0,Marla,Lahore,Bahria Town,House,4.0,5.0,2020.0,1.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_bb_5_marla_house_in_bahria_town_-_block_bb_is_available-54243799-1798-1.html,5.0,6.0,11.0,1.0,1.2499968750078125,31127272.727272727
24500000,5.0,Marla,Lahore,Other,House,3.0,4.0,2020.0,1.0,0.0,0.0,1.0,0.0,https://www.zameen.com/Property/lahore_khayaban-e-zafar_5_brand_new_house_for_sale_at_hot_location-54207376-18840-1.html,5.0,6.0,8.0,1.0,1.3333288889037036,37411065.57377049
15500000,5.0,Marla,Lahore,Park View City,House,7.0,7.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_5_marla_house_available_for_sale_platinum_block_park_view_city_lahore-52830643-1466-1.html,5.0,6.0,14.0,0.0,0.9999985714306123,21882758.620689657
24000000,5.0,Marla,Lahore,Park View City,House,4.0,4.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_tulip_block_5_marla_brand_new_house_for_sale_park_view_city_lahore-53674648-8465-1.html,5.0,6.0,8.0,0.0,0.9999975000062501,21882758.620689657
19500000,5.0,Marla,Lahore,Park View City,House,4.0,4.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_5_marla_brand_new_house_for_sale_in_park_view_city_lahore-53389279-1466-1.html,5.0,6.0,8.0,0.0,0.9999975000062501,21882758.620689657
32500000,10.0,Marla,Lahore,Other,House,4.0,4.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_jubilee_town_brand_new_house_for_sale_in_jubilee_town_lahore-52631661-766-1.html,10.0,6.0,8.0,6.0,0.9999975000062501,37411065.57377049
47000000,10.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/lahore_paragon_city_brand_new_10_marla_house_for_sale_in_paragon_city_orchard_green_5_bed_a_construction_prime_location-54149156-1014-1.html,10.0,6.0,13.0,0.0,1.1999976000048,37411065.57377049
60000000,1.0,Kanal,Lahore,Bankers Town,House,5.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_1_kanal_beautiful_luxury_house_in_bankers_avenue_co-operative_housing_society-52540586-8325-1.html,20.0,6.0,10.0,0.0,0.9999980000040001,33363636.363636363
31500000,10.0,Marla,Lahore,Bankers Town,House,5.0,5.0,2020.0,3.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_new_house_for_sale_bankers_avenue_cooperative_houseing_society-52533198-8325-1.html,10.0,6.0,10.0,4.0,0.9999980000040001,33363636.363636363
100000000,1.0,Kanal,Lahore,DHA Defence,House,6.0,6.0,2020.0,6.0,2024.0,0.0,0.0,2024.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_block_s_1_kanal_brand_new_lavish_house_in_dha_phase_8_block_s-50966260-1634-1.html,20.0,6.0,12.0,4054.0,0.9999983333361112,81496093.75
29800000,5.0,MARLA,Lahore,Raiwind,House,5.0,6.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lake_city_sector_m_7_lake_city_-_sector_m7_-_block_c1_5_marla_facing_park_house_for_sale_in_m7_block_lake_city_raiwind_road_lahore-54241837-15743-1.html,5.0,6.0,11.0,0.0,1.1999976000048,44000000.0
17200000,5.0,Marla,Lahore,Park View City,House,4.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_park_view_city_5_marla_brand_new_modern_design_lavish_house_for_sale_in_park_view_city_lahore_for_discounted_price_and_original_pictures_download_the_app_signature_lands-53935521-1466-1.html,5.0,6.0,9.0,0.0,1.2499968750078125,21882758.620689657
77500000,1.0,Kanal,Lahore,DHA Defence,House,4.0,4.0,2020.0,4.0,2.0,0.0,3.0,2026.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_desire_homes_offers_kanal_modern_bungalow_for_sale_near_raya-54046216-1628-1.html,20.0,6.0,11.0,2032.0,0.9999975000062501,81496093.75
23000000,5.0,Marla,Lahore,Park View City,House,5.0,6.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_executive_block_5_marla_brand_new_house_for_sale_in_executive_park_view_city_lahore-53333265-17598-1.html,5.0,6.0,13.0,0.0,1.1999976000048,21882758.620689657
76500000,1.0,Kanal,Lahore,DHA Defence,House,4.0,4.0,2020.0,0.0,2025.0,2025.0,2025.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_p_100_percent_original_add_near_defence_raya_and_masjid_one_kanal_brand_new_modern_ultra_luxury_supreme_location_house_in_dha_lahore_reasonable_deal-53978674-1623-1.html,20.0,6.0,4058.0,2025.0,0.9999975000062501,81496093.75
36200000,6.5,Marla,Lahore,Other,House,6.0,6.0,2020.0,1.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_-_pak_block_6_5_marla_triple_storey_house_with_7k_soler_and_fans_for_sale_in_iqbal_town_lahore-54067109-3527-1.html,6.5,6.0,12.0,1.0,0.9999983333361112,37411065.57377049
22500000,5.0,Marla,Lahore,Other,House,6.0,7.0,2020.0,0.0,1.0,0.0,0.0,2025.0,https://www.zameen.com/Property/lahore_jubilee_town_jubilee_town_house_sized_5_marla-52487711-766-1.html,5.0,6.0,13.0,2026.0,1.1666647222254631,37411065.57377049
125000000,20.0,Marla,Lahore,Other,House,5.0,5.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_eme_society_20_marla_brand_new_home_for_sale-52543425-410-1.html,20.0,6.0,10.0,5.0,0.9999980000040001,37411065.57377049
21500000,5.0,Marla,Lahore,Bankers Town,House,5.0,6.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_5_marla_new_house_for_sale_bankers_avenue_cooperative_housing_society-52534782-8325-1.html,5.0,6.0,11.0,2.0,1.1999976000048,33363636.363636363
19500000,5.0,Marla,Lahore,Bankers Town,House,3.0,3.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_5_marla_beautiful_house_for_sale_bankers_avenue_cooperative_society_lahore-52534811-8325-1.html,5.0,6.0,6.0,0.0,0.9999966666777778,33363636.363636363
32500000,9.0,Marla,Lahore,Bankers Town,House,5.0,5.0,2020.0,0.0,0.0,24.0,0.0,2024.0,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_9_marla_beautifull_house_for_sale_bankers_avenue_cooperative_society_lahore-52533415-8325-1.html,9.0,6.0,34.0,2024.0,0.9999980000040001,33363636.363636363
117500000,1.0,Kanal,Lahore,DHA Defence,House,5.0,5.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_5_one_kanal_luxury_house_available_for_sale-54007995-1447-1.html,20.0,6.0,10.0,6.0,0.9999980000040001,81496093.75
16000000,5.0,Marla,Lahore,Other,House,10.0,12.0,2020.0,0.0,1.0,1.0,3.0,0.0,https://www.zameen.com/Property/new_lahore_city_new_lahore_city_-_phase_2_5_marla_brand_new_house_for_sale_new_lahore_city_phase_2-53977979-15750-1.html,5.0,6.0,26.0,1.0,1.1999988000012,37411065.57377049
19000000,5.0,Marla,Lahore,Other,House,3.0,3.0,2020.0,0.0,1.0,1.0,1.0,0.0,https://www.zameen.com/Property/lahore_ring_road_3_beds_5_marla_ideal_location_house_for_sale_in_netsol_gohawa_near_ring_road-54217094-4575-1.html,5.0,6.0,8.0,1.0,0.9999966666777778,37411065.57377049
102500000,1.0,Kanal,Lahore,DHA Defence,House,3.0,3.0,2020.0,1.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_with_basement_7_beds_1_kanal_brand_new_house_for_sale_in_ex_air_avenue_dha_phase_8_main_airport_road_lahore-52460469-407-1.html,20.0,6.0,8.0,1.0,0.9999966666777778,81496093.75
28000000,5.0,Marla,Lahore,DHA Defence,House,7.0,7.0,2020.0,2.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_brand_new_3_beds_5_marla_brand_new_house_for_sale_in_block_a_dha_9_town_lahore-52628432-8173-1.html,5.0,6.0,14.0,3.0,0.9999985714306123,81496093.75
79200000,1.0,Kanal,Lahore,DHA Defence,House,5.0,6.0,2020.0,4.0,2026.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_s_1_kanal_lawn_top_quality_build_luxurious_beautiful_ultra_modern_design_villa_full_furnished_with_basement_for_sale_in_dha_lahore_phase_7_prime_location-52659456-1626-1.html,20.0,6.0,4063.0,2030.0,1.1999976000048,81496093.75
26000000,5.0,Marla,Lahore,DHA Defence,House,5.0,6.0,2020.0,1.0,1.0,2025.0,2025.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_modern_5_marla_luxury_bungalow_prime_location_in_dha_lahore-53264907-1452-1.html,5.0,6.0,4061.0,2.0,1.1999976000048,81496093.75
63000000,1.0,Kanal,Lahore,DHA Defence,House,4.0,4.0,2020.0,4.0,2.0,0.0,0.0,2022.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_victory_bungalow_for_sale_in_dha_phase_7-42502113-1450-1.html,20.0,6.0,8.0,2028.0,0.9999975000062501,81496093.75
90000000,1.0,Kanal,Lahore,DHA Defence,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_signature_1_kanal_luxury_residence_ph_6-53527969-1448-1.html,20.0,6.0,11.0,6.0,1.1999976000048,81496093.75
61500000,1.0,Kanal,Lahore,DHA Defence,House,5.0,6.0,2020.0,0.0,2026.0,0.0,2026.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_a_well-proportioned_slightly_used_owner_built_in_z2_block_1_kanal_house_in_prime_dha-53640818-1450-1.html,20.0,6.0,2037.0,2026.0,1.1999976000048,81496093.75
69000000,1.0,Kanal,Lahore,DHA Defence,House,5.0,6.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_1-kanal_ultra_modern_brand_new_house_for_sale_in_dha_lahore-54041320-1450-1.html,20.0,6.0,11.0,5.0,1.1999976000048,81496093.75
27900000,10.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_lda_avenue_brand_new_like_used_house_prime_location_ten_marla_for_sale-52601528-547-1.html,10.0,6.0,11.0,2.0,1.1999976000048,37411065.57377049
35500000,10.0,Marla,Lahore,Other,House,5.0,5.0,2020.0,1.0,1.0,0.0,0.0,2023.0,https://www.zameen.com/Property/lahore_jubilee_town_brand_new_house_for_sale_in_jubilee_town_lahore-52564446-766-1.html,10.0,6.0,10.0,2025.0,0.9999980000040001,37411065.57377049
13500000,3.0,Marla,Lahore,Other,House,7.0,6.0,2020.0,0.0,0.0,0.0,1.0,0.0,https://www.zameen.com/Property/lahore_tajpura_3_marla_luxury_furnished_house_for_sale_in_tajpura_near_imam_town_amp_taj_bagh_triple_storey_prime_location-54076735-760-1.html,3.0,6.0,14.0,0.0,0.8571416326548106,37411065.57377049
14000000,5.0,marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,0.0,0.0,1.0,2026.0,https://www.zameen.com/Property/lahore_al_haram_garden_5_marla_1_5_story_house_for_sale_in_alharam_garden_lahore-54246754-9212-1.html,5.0,6.0,12.0,2027.0,1.1999976000048,37411065.57377049
15000000,5.0,marla,Lahore,Other,House,3.0,4.0,2020.0,1.0,0.0,0.0,2.0,2026.0,https://www.zameen.com/Property/lahore_al_haram_garden_5_marla_1_5_story_corner_house_for_sale_in_alharam_garden_lahore-54246722-9212-1.html,5.0,6.0,9.0,2027.0,1.3333288889037036,37411065.57377049
24000000,6.5,Marla,Lahore,DHA Defence,House,3.0,4.0,2020.0,1.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_9_town_6_5_marla_outclass_modern_house_available_for_sale_in_dha_phase_9_town-54175153-1452-1.html,6.5,6.0,7.0,1.0,1.3333288889037036,81496093.75
83500000,1.0,Kanal,Lahore,DHA Defence,House,2.0,6.0,2020.0,0.0,2026.0,2026.0,2026.0,0.0,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_g_1_kanal_top_quality_build_luxurious_beautiful_spanish_design_villa_with_basement_for_sale_in_dha_lahore_phase_6_prime_location-53246570-1616-1.html,20.0,6.0,4060.0,2026.0,2.9999850000749997,81496093.75
16500000,4.0,MARLA,Lahore,Other,House,6.0,6.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_military_accounts_housing_society_4_marla_slightly_used_house_for_sale_with_4_to_6_kv_hybrid_solar_system-54137679-781-1.html,4.0,6.0,12.0,0.0,0.9999983333361112,37411065.57377049
235000000,2.0,Kanal,Lahore,DHA Defence,House,3.0,3.0,2020.0,6.0,3.0,0.0,0.0,2026.0,https://www.zameen.com/Property/dha_defence_dha_phase_5_facing_park_2_kanal_brand_new_modern_design_house_furnished_by_wing_chair_for_sale_in_reasonable_price-54109892-1447-1.html,40.0,6.0,6.0,2035.0,0.9999966666777778,81496093.75
28000000,5.0,Marla,Lahore,Raiwind,House,5.0,6.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lake_city_lake_city_-_sector_m-7b_5_marla_brand_new_house_for_sale_in_lake_city_-_sector_m-7b_lake_city_lahore-53912787-19059-1.html,5.0,6.0,11.0,1.0,1.1999976000048,44000000.0
209900000,2.0,Kanal,Lahore,DHA Defence,House,4.0,5.0,2020.0,0.0,3.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_2_lavish_ready-to-shift_home_offering_luxury_comfort_smart_energy_42kv_solar-54192763-1444-1.html,40.0,6.0,9.0,3.0,1.2499968750078125,81496093.75
18500000,4.5,Marla,Lahore,Central Park Scheme,House,6.0,7.0,2020.0,2.0,1.0,0.0,2026.0,0.0,https://www.zameen.com/Property/lahore_central_park_housing_scheme_4_50_marla_house_for_sale-54161107-1013-1.html,4.5,6.0,2039.0,3.0,1.1666647222254631,34150000.0
26000000,5.0,Marla,Lahore,Other,House,4.0,4.0,2020.0,1.0,0.0,0.0,2026.0,2026.0,https://www.zameen.com/Property/gt_road_bismillah_housing_scheme_5_marla_beautiful_house_for_sale-54150125-8446-1.html,5.0,6.0,2034.0,2027.0,0.9999975000062501,37411065.57377049
18000000,5.0,Marla,Lahore,Bahria Town,House,4.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_5_marla_house_for_sale_in_jinnah_block_bahria_town_lahore-54080503-1804-1.html,5.0,6.0,9.0,0.0,1.2499968750078125,31127272.727272727
60000000,1.0,Kanal,Lahore,DHA Defence,House,3.0,4.0,2020.0,4.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_super_modern_luxury_designer_bungalow_for_sale_in_dha_phase_7_prime_location_demand_710_lacs-53530608-1450-1.html,20.0,6.0,7.0,5.0,1.3333288889037036,81496093.75
22500000,5.0,Marla,Lahore,Other,House,5.0,6.0,2020.0,1.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/lahore_dha_11_rahbar_5_marla_beautiful_house_for_sale_in_dha_11_rahber_sec_2-54209294-1410-1.html,5.0,6.0,11.0,2.0,1.1999976000048,37411065.57377049
16500000,3.5,Marla,Lahore,Other,House,5.0,6.0,2020.0,0.0,1.0,0.0,0.0,2025.0,https://www.zameen.com/Property/johar_town_johar_town_phase_2_3_5_marla_house_for_sale_in_johar_town_phase_2_block_r1-54180686-3961-1.html,3.5,6.0,11.0,2026.0,1.1999976000048,37411065.57377049
22000000,5.0,Marla,Lahore,Other,House,2.0,3.0,2020.0,0.0,0.0,0.0,1.0,0.0,https://www.zameen.com/Property/college_road_eden_boulevard_housing_scheme_5_marla_beautiful_trip-pal_story_house_in_eden_boulevard-54246611-12447-1.html,5.0,6.0,6.0,0.0,1.4999925000374998,37411065.57377049
77500000,1.0,KANAL,Lahore,DHA Defence,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_ultra_modern_design_by_mohsin_ali_house_for_sale_in_dha_phase_7_near_deffence_raya-53512499-1450-1.html,20.0,6.0,11.0,6.0,1.1999976000048,81496093.75
80000000,1.0,Kanal,Lahore,Other,House,6.0,7.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/lake_city_meadows_phase_1_lake_city_meadows_phase_1_-_block_e_brand_new_spanish_house_with_a_construction_for_sale-54114199-4195-1.html,20.0,6.0,13.0,0.0,1.1666647222254631,37411065.57377049
100000000,1.0,Kanal,Lahore,Raiwind,House,5.0,6.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/lake_city_lake_city_-_sector_m-2_1_kanal_brand_new_house_available_for_sale_in_lake_city_sector_m-2-54163263-4001-1.html,20.0,6.0,13.0,0.0,1.1999976000048,44000000.0
26400000,5.0,Marla,Lahore,Raiwind,House,5.0,5.0,2020.0,0.0,1.0,0.0,1.0,0.0,https://www.zameen.com/Property/lake_city_sector_m_7_lake_city_-_sector_m7_-_block_b_5_marla_slightly_used_m7b_house_for_sale_on_prime_location_in_lake_city-53262331-9375-1.html,5.0,6.0,11.0,1.0,0.9999980000040001,44000000.0
82500000,1.0,Kanal,Lahore,DHA Defence,House,4.0,5.0,2020.0,4.0,2.0,0.0,3.0,2026.0,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_most_elegant_modern_design_bungalow_for_sale_at_prime_location_in_dha_phase_6_near_to_park_raya_mosque-54214995-1448-1.html,20.0,6.0,12.0,2032.0,1.2499968750078125,81496093.75
16000000,5.0,Marla,Lahore,Park View City,House,5.0,6.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/park_view_city_park_view_city_-_platinum_block_brand_new_5_marla_house_for_sale_in_platinum_block_park_view_city_lahore-54017030-16617-1.html,5.0,6.0,11.0,0.0,1.1999976000048,21882758.620689657
112000000,1.0,Kanal,Lahore,DHA Defence,House,3.0,4.0,2020.0,0.0,1.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_x_brand_new_1_kanal_top_location_bungalow_is_available_in_the_best_block_of_dha_lahore-54095920-1631-1.html,20.0,6.0,7.0,1.0,1.3333288889037036,81496093.75
50000000,12.0,Marla,Lahore,DHA Defence,House,5.0,6.0,2020.0,0.0,2.0,0.0,2026.0,2026.0,https://www.zameen.com/Property/dha_defence_dha_phase_8_12_marla_luxury_house_for_sale-54221942-1451-1.html,12.0,6.0,2037.0,2028.0,1.1999976000048,81496093.75
35500000,8.0,MARLA,Lahore,Other,House,5.0,6.0,2020.0,2.0,0.0,1.0,2.0,0.0,https://www.zameen.com/Property/dha_11_rahbar_dha_11_rahbar_sector_1_8_marla_prime_location_brand_new_house_for_sale_in_dha_rahbar_11_phase_1-53818806-3710-1.html,8.0,6.0,14.0,2.0,1.1999976000048,37411065.57377049
20000000,5.0,Marla,Lahore,Sabzazar Scheme,House,4.0,5.0,2020.0,0.0,0.0,0.0,2.0,0.0,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_-_block_n_5_marla_house_for_sale-53048888-4177-1.html,5.0,6.0,11.0,0.0,1.2499968750078125,29253846.153846152
27500000,5.0,Marla,Lahore,Sabzazar Scheme,House,4.0,4.0,2020.0,0.0,0.0,0.0,1.0,0.0,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_-_block_l_5_marla_vip_brand_new_house_for_sale-53054809-4175-1.html,5.0,6.0,9.0,0.0,0.9999975000062501,29253846.153846152
42500000,10.0,Marla,Lahore,Sabzazar Scheme,House,11.0,7.0,2020.0,2.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_-_block_k_10_marla_beautiful_house_for_sale-53730189-4174-1.html,10.0,6.0,18.0,2.0,0.6363630578517656,29253846.153846152
32900000,5.0,Marla,Lahore,Raiwind,House,5.0,6.0,2020.0,0.0,0.0,0.0,2026.0,2026.0,https://www.zameen.com/Property/lake_city_sector_m_7_lake_city_-_sector_m7_-_block_c1_5_marla_ultra_modern_semi_furnished_near_to_park_premium_location_house_for_sale_in_lake_city_sector_m7-c1-54136944-15743-1.html,5.0,6.0,2037.0,2026.0,1.1999976000048,44000000.0
77500000,1.0,Kanal,Lahore,DHA Defence,House,4.0,5.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_owner_needy_argent_sale_prime_location_1_kanal_fully_furnished_house_in_dha_phase_7-54104686-1627-1.html,20.0,6.0,9.0,6.0,1.2499968750078125,81496093.75
64100000,1.0,Kanal,Lahore,DHA Defence,House,5.0,6.0,2020.0,4.0,2025.0,2025.0,2025.0,0.0,https://www.zameen.com/Property/dha_defence_dha_phase_7_owner_build_modern_house_for_sale_at_hot_location_near_park_commercial-54150987-1450-1.html,20.0,6.0,4061.0,2029.0,1.1999976000048,81496093.75
26500000,5.0,Marla,Lahore,Central Park Scheme,House,5.0,6.0,2020.0,1.0,1.0,0.0,2026.0,0.0,https://www.zameen.com/Property/lahore_central_park_housing_scheme_5_marla_most_luxurious_double_storey_house_for_sale_with_solar_system_in_central_park_housing_scheme_lahore-54165415-1013-1.html,5.0,6.0,2037.0,2.0,1.1999976000048,34150000.0
105000000,1.0,Kanal,Lahore,DHA Defence,House,6.0,7.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_w_phase_7_1-kanal_brand_new_bungalow_is_available_for_sale-53928050-1630-1.html,20.0,6.0,13.0,0.0,1.1666647222254631,81496093.75
127500000,1.0,Kanal,Lahore,DHA Defence,House,5.0,6.0,2020.0,4.0,2.0,0.0,0.0,0.0,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_house_for_sale_situated_in_dha_phase_7_-_block_t-53927340-1627-1.html,20.0,6.0,11.0,6.0,1.1999976000048,81496093.75
39000000,10.0,Marla,Lahore,Bahria Town,House,5.0,6.0,2020.0,0.0,0.0,0.0,0.0,0.0,https://www.zameen.com/Property/bahria_town_sector_f_bahria_town_-_tauheed_block_10_marla_brand_new_luxury_house_for_sale_with_original_pictures_and_original_price_investor_rate_in_tauheed_block_bahria_town_lahore-54189492-11864-1.html,10.0,6.0,11.0,0.0,1.1999976000048,31127272.727272727
20000000,5.0,Marla,Lahore,Other,House,5.0,7.0,2020.0,1.0,0.0,0.0,2.0,2.0,https://www.zameen.com/Property/lahore_pak_park_5_marla_brand_new_house_for_sale-54186312-11033-1.html,5.0,6.0,14.0,3.0,1.3999972000056,37411065.57377049
11500000,3.0,Marla,Lahore,Raiwind,House,4.0,4.0,2020.0,0.0,1.0,2.0,2.0,0.0,https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_phase_2_3_marla_house_in_lahore_is_available_for_sale-53897518-11704-1.html,3.0,6.0,12.0,1.0,0.9999975000062501,44000000.0
14000000,788.0,Square Feet,Lahore,Other,House,3.0,3.0,2020.0,0.0,0.0,1.0,1.0,0.0,https://www.zameen.com/Property/gosha_e_ahbab_gosha-e-ahbab_-_phase_3_788_square_feet_house_is_available_for_sale-54235219-21779-1.html,2.89,6.0,8.0,0.0,0.9999966666777778,37411065.57377049
80000000,1.0,Kanal,Lahore,Sabzazar Scheme,House,3.0,3.0,2020.0,2.0,12.0,5.0,2.0,0.0,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_-_block_g_1_kanal_vip_like_brand_new_double_storey_house_urgent_for_sale_prime_location_100_feet_road_in_sabzazar-52582657-4170-1.html,20.0,6.0,13.0,14.0,0.9999966666777778,29253846.153846152
